word,meaning,sort,title,phonetic,definition
reproduce,v. 繁殖,2,Chapter 2 植物研究,/ˌriːprəˈdjuːs/,A word in this category
evolve,v. 进化；(使)发展，(使)逐步形成,2,Chapter 2 植物研究,/ɪˈvɒlv/,A word in this category
fluctuate,v. 波动，起伏,2,Chapter 2 植物研究,/ˈflʌktʃueɪt/,A word in this category
reclaim,v. 开垦，开拓，利用,2,Chapter 2 植物研究,/rɪˈkleɪm/,A word in this category
cultivate,v. 耕作；培养,2,Chapter 2 植物研究,/ˈkʌltɪveɪt/,A word in this category
sow,v. 播种,2,Chapter 2 植物研究,/səʊ/,A word in this category
harvest,v. 收割 n. 收获；收成,2,Chapter 2 植物研究,/ˈhɑːvɪst/,A word in this category
pluck,v. 采，摘,2,Chapter 2 植物研究,/plʌk/,A word in this category
pick,v. 拾；摘,2,Chapter 2 植物研究,/pɪk/,A word in this category
yield,v. 出产；屈服，服从 n. 产量；投资收益,2,Chapter 2 植物研究,/jiːld/,A word in this category
rear,v. 培养，抚养；饲养 n. 后部,2,Chapter 2 植物研究,/rɪə(r)/,A word in this category
arable,adj. 适于耕种的,2,Chapter 2 植物研究,/ˈærəb(ə)l/,A word in this category
plough," n. 犁 v. 耕(地)(= plow)",2,Chapter 2 植物研究,/plaʊ/,A word in this category
spade,n. 铲，锹,2,Chapter 2 植物研究,/speɪd/,A word in this category
rake,n. 耙子 v. 耙；搜索,2,Chapter 2 植物研究,/reɪk/,A word in this category
stack,n. 堆，垛 v. 堆积,2,Chapter 2 植物研究,/stæk/,A word in this category
heap,n.(大而杂乱的)堆,2,Chapter 2 植物研究,/hiːp/,A word in this category
bundle,n. 捆，包，束,2,Chapter 2 植物研究,/ˈbʌnd(ə)l/,A word in this category
bunch,n. 一束(花)，一串(钥匙),2,Chapter 2 植物研究,/bʌntʃ/,A word in this category
vase,n. 瓶，花瓶,2,Chapter 2 植物研究,/vɑːz/,A word in this category
sunlight,n. 阳光,2,Chapter 2 植物研究,/ˈsʌnlaɪt/,A word in this category
short-day,adj. 短日照的,2,Chapter 2 植物研究,,A word in this category
shade-tolerant,adj. 耐阴的,2,Chapter 2 植物研究,,A word in this category
fungus,n. 真菌,2,Chapter 2 植物研究,/ˈfʌŋɡəs/,A word in this category
mould,(= mold) n. 霉 菌 v. 发 霉,2,Chapter 2 植物研究,/məʊld/,A word in this category
pollen,n. 花粉 v. 给……授粉,2,Chapter 2 植物研究,/ˈpɒlən/,A word in this category
germinate,v.(使)发芽；开始生长,2,Chapter 2 植物研究,/ˈdʒɜːmɪneɪt/,A word in this category
seed,n. 种子，籽；萌芽,2,Chapter 2 植物研究,/siːd/,A word in this category
burgeon,n. 嫩枝，新芽 v. 急速增长；发芽，抽枝,2,Chapter 2 植物研究,/ˈbɜːdʒən/,A word in this category
bud,n. 芽，苞，蓓蕾,2,Chapter 2 植物研究,/bʌd/,A word in this category
flower,v. 开 花 n. 花 朵,2,Chapter 2 植物研究,/ˈflaʊə(r)/,A word in this category
blossom,v. 开 花 n. 花 朵,2,Chapter 2 植物研究,/ˈblɒsəm/,A word in this category
bloom,n. 花朵,2,Chapter 2 植物研究,/bluːm/,A word in this category
scent,n. 气味；香味 v. 使具有香味,2,Chapter 2 植物研究,/sent/,A word in this category
aromatic,adj. 芳香的,2,Chapter 2 植物研究,/ˌærəˈmætɪk/,A word in this category
ripen,v.(使)成熟,2,Chapter 2 植物研究,/ˈraɪpən/,A word in this category
fruit,n.水果，成果；v.结果实,2,Chapter 2 植物研究,/fruːt/,A word in this category
wither,v.(使)枯萎,2,Chapter 2 植物研究,/ˈwɪðə(r)/,A word in this category
decompose,v.(使)分解；(使)腐烂,2,Chapter 2 植物研究,/ˌdiːkəmˈpəʊz/,A word in this category
rot,v.(使)腐烂，(使)腐坏 n. 腐烂,2,Chapter 2 植物研究,/rɒt/,A word in this category
decay,v. 腐烂,2,Chapter 2 植物研究,/dɪˈkeɪ/,A word in this category
stale,adj. 不新鲜的；没有新意的，陈腐的,2,Chapter 2 植物研究,/steɪl/,A word in this category
rainforest,n. 雨林,2,Chapter 2 植物研究,/ˈreɪnfɒrɪst/,A word in this category
jungle,n.(热带)丛林，密林,2,Chapter 2 植物研究,/ˈdʒʌŋɡ(ə)l/,A word in this category
plantation,n. 种植园；栽植,2,Chapter 2 植物研究,/plɑːnˈteɪʃ(ə)n/,A word in this category
field,n. 领域,2,Chapter 2 植物研究,/fiːld/,A word in this category
terrace,n.大阳台，露天平台,2,Chapter 2 植物研究,/ˈterəs/,A word in this category
timber,n. 木材，木料；林木,2,Chapter 2 植物研究,/ˈtɪmbə(r)/,A word in this category
charcoal,n. 木炭,2,Chapter 2 植物研究,/ˈtʃɑːkəʊl/,A word in this category
log,n. 原木；(航海、飞行)日志,2,Chapter 2 植物研究,/lɒɡ/,A word in this category
logo,n. 标识，标志，徽标,2,Chapter 2 植物研究,/ˈləʊɡəʊ/,A word in this category
forestry,n. 林学；林业,2,Chapter 2 植物研究,/ˈfɒrɪstrɪ/,A word in this category
branch,n. 树枝；(企业或组织的)分支机构，分店,2,Chapter 2 植物研究,/brɑːntʃ/,A word in this category
trunk,n. 象鼻,2,Chapter 2 植物研究,/trʌŋk/,A word in this category
bough,n. 大树枝,2,Chapter 2 植物研究,/baʊ/,A word in this category
root,n.词根，字根；根源,2,Chapter 2 植物研究,/ruːt/,A word in this category
hay,n. 干草,2,Chapter 2 植物研究,/heɪ/,A word in this category
straw,n. 稻草，麦秆；吸管,2,Chapter 2 植物研究,/strɔː/,A word in this category
reed,n. 芦苇,2,Chapter 2 植物研究,/riːd/,A word in this category
thorn,n. 刺，棘刺；荆棘,2,Chapter 2 植物研究,/θɔːn/,A word in this category
weed,n. 杂草，野草 v. 除杂草,2,Chapter 2 植物研究,/wiːd/,A word in this category
grass,n. 草；草地,2,Chapter 2 植物研究,/ɡrɑːs/,A word in this category
meadow,n. 草地；牧场,2,Chapter 2 植物研究,/ˈmedəʊ/,A word in this category
lawn,n. 草地，草坪,2,Chapter 2 植物研究,/lɔːn/,A word in this category
olive,n. 橄榄；橄榄树,2,Chapter 2 植物研究,/ˈɒlɪv/,A word in this category
pine,n. 松树；松木,2,Chapter 2 植物研究,/paɪn/,A word in this category
vine,n. 葡萄藤,2,Chapter 2 植物研究,/vaɪn/,A word in this category
violet,n. 堇菜,2,Chapter 2 植物研究,/ˈvaɪələt/,A word in this category
tulip,n. 郁金香,2,Chapter 2 植物研究,/ˈtjuːlɪp/,A word in this category
mint,n. 薄荷；薄荷糖；铸币厂 v. 铸造(硬币),2,Chapter 2 植物研究,/mɪnt/,A word in this category
reef,n.(暗)礁，礁脉,2,Chapter 2 植物研究,/riːf/,A word in this category
alga,n. 海藻，藻,2,Chapter 2 植物研究,/ˈælɡə/,A word in this category
enzyme,n. 酶,2,Chapter 2 植物研究,/ˈenzaɪm/,A word in this category
catalyst,n. 催化剂；促进因素,2,Chapter 2 植物研究,/ˈkætəlɪst/,A word in this category
release,v.释放；发布n. 释放；发布,2,Chapter 2 植物研究,/rɪˈliːs/,A word in this category
emission,n. 排放，散发；排放物，散发物,2,Chapter 2 植物研究,/ɪˈmɪʃ(ə)n/,A word in this category
absorb,v.理解；掌握,2,Chapter 2 植物研究,/əbˈzɔːb/,A word in this category
circulation,n. 流通；循环；流传,2,Chapter 2 植物研究,/ˌsɜːkjəˈleɪʃ(ə)n/,A word in this category
exceed,v. 超过,2,Chapter 2 植物研究,/ɪkˈsiːd/,A word in this category
uptake,n. 摄取；领会,2,Chapter 2 植物研究,/ˈʌpteɪk/,A word in this category
nutrient,n. 营养物质,2,Chapter 2 植物研究,/ˈnjuːtriənt/,A word in this category
energy,n. 能源；精力,2,Chapter 2 植物研究,/ˈenədʒi/,A word in this category
surroundings,n. 环境,2,Chapter 2 植物研究,/səˈraʊndɪŋz/,A word in this category
mechanism,n. 机制；构造,2,Chapter 2 植物研究,/ˈmekənɪzəm/,A word in this category
counterbalance,n.起平衡作用的事物；抗衡力 v.抵消；对……起平衡作用,2,Chapter 2 植物研究,/ˈkaʊntəbæləns/,A word in this category
protect,v. 保护,2,Chapter 2 植物研究,/prəˈtekt/,A word in this category
preserve,v. 保护；维持(原状)；保存,2,Chapter 2 植物研究,/prɪˈzɜːv/,A word in this category
conservation,n.(对自然环境的)保护；保存,2,Chapter 2 植物研究,/ˌkɒnsəˈveɪʃ(ə)n/,A word in this category
bush fire,n. 林区大火,2,Chapter 2 植物研究,/ˈbʊʃ faɪə(r)/,A word in this category
extinguish,v. 扑灭(火)；使(想法、感情等)破灭,2,Chapter 2 植物研究,/ɪkˈstɪŋɡwɪʃ/,A word in this category
destruct,v.(使)自毁,2,Chapter 2 植物研究,/dɪˈstrʌkt/,A word in this category
ruin,v. 毁坏，摧毁 n. 毁灭；废墟,2,Chapter 2 植物研究,/ˈruːɪn/,A word in this category
perish,v. 毁灭，消亡；腐烂,2,Chapter 2 植物研究,/ˈperɪʃ/,A word in this category
demolish,v. 拆除；毁坏，破坏；推翻,2,Chapter 2 植物研究,/dɪˈmɒlɪʃ/,A word in this category
infringe,v. 侵犯；违反,2,Chapter 2 植物研究,/ɪnˈfrɪndʒ/,A word in this category
undermine,v. 破坏；逐渐削弱,2,Chapter 2 植物研究,/ˌʌndəˈmaɪn/,A word in this category
extinction,n. 灭绝,2,Chapter 2 植物研究,/ɪkˈstɪŋkʃn/,A word in this category
pattern,n. 模式；式样；底样,2,Chapter 2 植物研究,/ˈpæt(ə)n/,A word in this category
outcome,n. 结果,2,Chapter 2 植物研究,/ˈaʊtkʌm/,A word in this category
impact,n. 影响,2,Chapter 2 植物研究,/ˈɪmpækt/,A word in this category
seasonal,adj. 季节性的,2,Chapter 2 植物研究,/ˈsiːzən(ə)l/,A word in this category
experimental,adj. 实验的；试验性的,2,Chapter 2 植物研究,/ɪkˌsperɪˈment(ə)l/,A word in this category
favourable,adj. 有利的；赞成的，肯定的 (= favorable),2,Chapter 2 植物研究,/ˈfeɪvərəb(ə)l/,A word in this category
productive,adj. 多产的,2,Chapter 2 植物研究,/prəˈdʌktɪv/,A word in this category
effective,adj. 有效的,2,Chapter 2 植物研究,/ɪˈfektɪv/,A word in this category
efficient,adj. 效率高的,2,Chapter 2 植物研究,/ɪˈfɪʃ(ə)nt/,A word in this category
considerable,adj. 相当多的,2,Chapter 2 植物研究,/kənˈsɪdərəb(ə)l/,A word in this category
massive,adj. 巨大的，大规模的，庞大的,2,Chapter 2 植物研究,/ˈmæsɪv/,A word in this category
immense,adj. 巨大的,2,Chapter 2 植物研究,/ɪˈmens/,A word in this category
maximal,adj. 最大的,2,Chapter 2 植物研究,/ˈmæksɪml/,A word in this category
minimal,adj. 最小的，极小的,2,Chapter 2 植物研究,/ˈmɪnɪm(ə)l/,A word in this category
optimal,adj. 最佳的，最理想的,2,Chapter 2 植物研究,/ˈɒptɪməl/,A word in this category
biologist,n. 生物学家,3,Chapter 3 动物保护,/baɪˈɒlədʒɪst/,A word in this category
zoologist,n. 动物学家,3,Chapter 3 动物保护,/zuˈɒlədʒɪst; zəʊˈɒlədʒɪst/,A word in this category
ecologist,n. 生态学家,3,Chapter 3 动物保护,/iˈkɒlədʒɪst/,A word in this category
botanist,n. 植物学家,3,Chapter 3 动物保护,/ˈbɒtənɪst/,A word in this category
mammal,n. 哺乳动物,3,Chapter 3 动物保护,/ˈmæm(ə)l/,A word in this category
primate,n. 灵长目动物,3,Chapter 3 动物保护,/ˈpraɪmeɪt/,A word in this category
vertebrate,n. 脊椎动物,3,Chapter 3 动物保护,/ˈvɜːtɪbrət/,A word in this category
reptile,n. 爬行动物,3,Chapter 3 动物保护,/ˈreptaɪl/,A word in this category
amphibian,n. 两栖动物；水陆两用车 adj. 两栖动物的；水陆两用的,3,Chapter 3 动物保护,/æmˈfɪbiən/,A word in this category
carnivore,n. 食肉动物,3,Chapter 3 动物保护,/ˈkɑːnɪvɔː(r)/,A word in this category
herbivore,n. 食草动物,3,Chapter 3 动物保护,/ˈhɜːbɪvɔː(r)/,A word in this category
creature,n. 生物，动物,3,Chapter 3 动物保护,/ˈkriːtʃə(r)/,A word in this category
wildlife,n. 野生动物；野生生物,3,Chapter 3 动物保护,/ˈwaɪldlaɪf/,A word in this category
fauna,n.(尤指某一地区的)动物群,3,Chapter 3 动物保护,/ˈfɔːnə/,A word in this category
flora,n.(尤指某一地区的)植物群,3,Chapter 3 动物保护,/ˈflɔːrə/,A word in this category
species,n. [ 单复数同形 ] 种，物种,3,Chapter 3 动物保护,/ˈspiːʃiːz/,A word in this category
flock,n.(羊或鸟)群 v. 聚集,3,Chapter 3 动物保护,/flɒk/,A word in this category
herd,n. 兽群，畜群,3,Chapter 3 动物保护,/hɜːd/,A word in this category
swarm,n.(蜜蜂等昆虫的)一大群；(迅速移动的)人群,3,Chapter 3 动物保护,/swɔːm/,A word in this category
throng,n. 人群，一大群人 v. 群集,3,Chapter 3 动物保护,/θrɒŋ/,A word in this category
crowd,n.入群；观众；一伙人,3,Chapter 3 动物保护,/kraʊd/,A word in this category
beast,n. 兽，野兽；凶残的人，畜生,3,Chapter 3 动物保护,/biːst/,A word in this category
brute,n. 粗野的人，残忍的人,3,Chapter 3 动物保护,/bruːt/,A word in this category
cruel,adj. 残酷的，残忍的，残暴的,3,Chapter 3 动物保护,/ˈkruːəl/,A word in this category
derive,v. 得到；(使)源自,3,Chapter 3 动物保护,/dɪˈraɪv/,A word in this category
originate,v. 发源，来自；创始,3,Chapter 3 动物保护,/əˈrɪdʒɪneɪt/,A word in this category
stem,v. 起源于，来自 n. 茎，梗,3,Chapter 3 动物保护,/stem/,A word in this category
ancestor,n. 祖宗，祖先,3,Chapter 3 动物保护,/ˈænsestə(r)/,A word in this category
descendant,n. 后裔，后代 adj. 下降的,3,Chapter 3 动物保护,/dɪˈsendənt/,A word in this category
offspring,n. [ 单复数同形 ] 后代，子孙；产物,3,Chapter 3 动物保护,/ˈɒfsprɪŋ/,A word in this category
subgroup,n. 子群,3,Chapter 3 动物保护,/ˈsʌbɡruːp/,A word in this category
feed,v. 供养；喂，饲养；进食,3,Chapter 3 动物保护,/fiːd/,A word in this category
breed,v. 饲养；繁殖 n. 品种,3,Chapter 3 动物保护,/briːd/,A word in this category
interbreed,v.(使)品种间杂交，(使)生混种,3,Chapter 3 动物保护,/ˌɪntəˈbriːd/,A word in this category
hybridise,(= hybridize) v.(使)杂交,3,Chapter 3 动物保护,/ˈhaɪbrɪdaɪz/,A word in this category
proliferate,v. 迅速增殖；剧增,3,Chapter 3 动物保护,/prəˈlɪfəreɪt/,A word in this category
sterility,n. 不生育,3,Chapter 3 动物保护,/stəˈrɪləti/,A word in this category
mate,n.伙伴；［构成复合词］同伴,3,Chapter 3 动物保护,/meɪt/,A word in this category
courtship,n. 求偶,3,Chapter 3 动物保护,/ˈkɔːtʃɪp/,A word in this category
lay,v. 产(卵)；放置；铺设,3,Chapter 3 动物保护,/leɪ/,A word in this category
hatch,v.孵化  n. 舱口,3,Chapter 3 动物保护,/hætʃ/,A word in this category
brood,n. 一窝幼鸟 v. 孵(蛋),3,Chapter 3 动物保护,/bruːd/,A word in this category
spawn,n.(鱼、蛙等的)卵 v. 产卵；引起,3,Chapter 3 动物保护,/spɔːn/,A word in this category
mature,adj. 成熟的 v. 成熟,3,Chapter 3 动物保护,/məˈtʃʊə(r)/,A word in this category
skin,n. 皮肤；外皮,3,Chapter 3 动物保护,/skɪn/,A word in this category
claw,n. 爪；钳；螯；爪状物,3,Chapter 3 动物保护,/klɔː/,A word in this category
paw,n.(动物的)脚掌，爪子,3,Chapter 3 动物保护,/pɔː/,A word in this category
beak,n. 鸟嘴，喙,3,Chapter 3 动物保护,/biːk/,A word in this category
fin,n. 鳍,3,Chapter 3 动物保护,/fɪn/,A word in this category
wing,n. 翼，翅膀,3,Chapter 3 动物保护,/wɪŋ/,A word in this category
plume,n. 羽毛,3,Chapter 3 动物保护,/pluːm/,A word in this category
feather,n. 羽毛，翎毛,3,Chapter 3 动物保护,/ˈfeðə(r)/,A word in this category
fur,n.(动物的)软毛；(用于制衣等的)毛皮,3,Chapter 3 动物保护,/fɜː(r)/,A word in this category
bristle,n. 鬃毛；(刷子的)毛,3,Chapter 3 动物保护,/ˈbrɪs(ə)l/,A word in this category
curl,n. 鬈发；卷曲；螺旋状物 v.(使)卷曲,3,Chapter 3 动物保护,/kɜːl/,A word in this category
insect,n. 昆虫,3,Chapter 3 动物保护,/ˈɪnsekt/,A word in this category
worm,n. 蠕虫,3,Chapter 3 动物保护,/wɜːm/,A word in this category
pest,n. 害虫；有害动物,3,Chapter 3 动物保护,/pest/,A word in this category
parasite,n. 寄生虫,3,Chapter 3 动物保护,/ˈpærəsaɪt/,A word in this category
spider,n. 蜘蛛,3,Chapter 3 动物保护,/ˈspaɪdə(r)/,A word in this category
butterfly,n. 蝴蝶 adj. 蝶状的,3,Chapter 3 动物保护,/ˈbʌtəflaɪ/,A word in this category
mosquito,n. 蚊子,3,Chapter 3 动物保护,/məˈskiːtəʊ/,A word in this category
cricket,n.板球,3,Chapter 3 动物保护,/ˈkrɪkɪt/,A word in this category
penguin,n. 企鹅,3,Chapter 3 动物保护,/ˈpeŋɡwɪn/,A word in this category
seal,n. 海豹；封条；图章 v. 密封,3,Chapter 3 动物保护,/siːl/,A word in this category
tortoise,n. 龟，陆龟,3,Chapter 3 动物保护,/ˈtɔːtəs/,A word in this category
turtle,n. 海龟,3,Chapter 3 动物保护,/ˈtɜːt(ə)l/,A word in this category
whale,n. 鲸鱼 v. 捕鲸；猛击,3,Chapter 3 动物保护,/weɪl/,A word in this category
kangaroo,n. 袋鼠,3,Chapter 3 动物保护,/ˌkæŋɡəˈruː/,A word in this category
camel,n. 骆驼,3,Chapter 3 动物保护,/ˈkæm(ə)l/,A word in this category
panda,n. 熊猫,3,Chapter 3 动物保护,/ˈpændə/,A word in this category
elephant,n. 象,3,Chapter 3 动物保护,/ˈelɪfənt/,A word in this category
trunk,n. 象鼻,3,Chapter 3 动物保护,/trʌŋk/,A word in this category
ivory,n. 象牙,3,Chapter 3 动物保护,/ˈaɪvəri/,A word in this category
horn,n.(牛、羊等动物的)角；(乐器)号,3,Chapter 3 动物保护,/hɔːn/,A word in this category
bear,v.生(孩子)；窑忍；承担(责任),3,Chapter 3 动物保护,/beə(r)/,A word in this category
wolf,n. 狼,3,Chapter 3 动物保护,/wʊlf/,A word in this category
dragon,n. 龙；悍妇,3,Chapter 3 动物保护,/ˈdræɡən/,A word in this category
fox,n. 狐狸；狡猾的人,3,Chapter 3 动物保护,/fɒks/,A word in this category
cub,n. 幼兽,3,Chapter 3 动物保护,/kʌb/,A word in this category
calf,n. 幼兽；小牛,3,Chapter 3 动物保护,/kɑːf/,A word in this category
pup,n. 幼小动物,3,Chapter 3 动物保护,/pʌp/,A word in this category
lamb,n. 小羊，羔羊,3,Chapter 3 动物保护,/læm/,A word in this category
cattle,n. 牛,3,Chapter 3 动物保护,/ˈkæt(ə)l/,A word in this category
ox,n.(阉割的)公牛,3,Chapter 3 动物保护,/ɒks/,A word in this category
bull,n. 公牛,3,Chapter 3 动物保护,/bʊl/,A word in this category
